country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-04-2024 14:00:00",29.931624,73.864511,CO,38,103,82
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","26-04-2024 14:00:00",29.931624,73.864511,OZONE,20,67,47
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","26-04-2024 14:00:00",26.159933,75.780517,PM2.5,27,293,100
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","26-04-2024 14:00:00",26.159933,75.780517,CO,7,104,18
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","26-04-2024 14:00:00",24.5886166,73.6321397,NO2,30,77,57
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","26-04-2024 14:00:00",24.5886166,73.6321397,SO2,6,13,10
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","26-04-2024 14:00:00",24.5886166,73.6321397,CO,16,92,36
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-04-2024 14:00:00",27.338530,88.614099,PM2.5,29,42,36
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","26-04-2024 14:00:00",27.338530,88.614099,NH3,1,1,1
India,TamilNadu,Ariyalur,"Keelapalur, Ariyalur - TNPCB","26-04-2024 14:00:00",11.06825,79.07033,SO2,NA,NA,NA
India,TamilNadu,Chennai,"Alandur Bus Depot, Chennai - CPCB","26-04-2024 14:00:00",12.9099161,80.1076538,NO2,7,17,10
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","26-04-2024 14:00:00",13.0664,"80.2112 ",PM10,21,58,39
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","26-04-2024 14:00:00",13.0664,"80.2112 ",SO2,2,6,4
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-04-2024 14:00:00",12.9533,80.2357,PM2.5,2,30,10
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-04-2024 14:00:00",12.9533,80.2357,NH3,2,3,2
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-04-2024 14:00:00",12.9533,80.2357,SO2,1,6,3
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","26-04-2024 14:00:00",12.9533,80.2357,CO,10,55,29
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","26-04-2024 14:00:00",13.1036,80.2909,PM2.5,3,17,11
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","26-04-2024 14:00:00",13.1036,80.2909,PM10,18,74,34
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","26-04-2024 14:00:00",13.0052189,80.2398125,CO,4,130,87
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","26-04-2024 14:00:00",11.0328,77.0349,NO2,2,5,3
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","26-04-2024 14:00:00",11.0328,77.0349,NH3,1,1,1
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","26-04-2024 14:00:00",11.6829898,79.7532099,PM2.5,15,113,46
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","26-04-2024 14:00:00",11.6829898,79.7532099,PM10,18,119,53
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","26-04-2024 14:00:00",11.7637683,79.7499835,PM2.5,NA,NA,NA
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","26-04-2024 14:00:00",11.7637683,79.7499835,NO2,NA,NA,NA
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","26-04-2024 14:00:00",11.4068288,76.7138973,PM10,36,69,50
India,TamilNadu,Ooty,"Bombay Castel, Ooty - TNPCB","26-04-2024 14:00:00",11.4068288,76.7138973,SO2,13,13,13
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","26-04-2024 14:00:00",10.681158,78.741746,SO2,28,29,28
India,TamilNadu,Palkalaiperur,"Bharathidasan University, Palkalaiperur - TNPCB","26-04-2024 14:00:00",10.681158,78.741746,OZONE,1,7,1
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","26-04-2024 14:00:00",9.36399,78.831977,CO,2,8,5
India,TamilNadu,Salem,"Sona College of Technology, Salem - TNPCB","26-04-2024 14:00:00",11.679111,78.125052,OZONE,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","26-04-2024 14:00:00","8.816428 ",78.099039,PM10,40,158,88
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","26-04-2024 14:00:00",11.0973603,77.3228673,PM2.5,NA,NA,NA
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","26-04-2024 14:00:00",11.0973603,77.3228673,CO,26,96,33
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","26-04-2024 14:00:00",11.0973603,77.3228673,OZONE,7,7,7
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","26-04-2024 14:00:00",9.559382,77.948828,SO2,4,21,8
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","26-04-2024 14:00:00",17.460103,78.334361,PM10,51,109,71
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","26-04-2024 14:00:00",17.460103,78.334361,SO2,3,14,8
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","26-04-2024 14:00:00",17.460103,78.334361,CO,10,50,14
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","26-04-2024 14:00:00",17.470431,78.566959,PM10,50,78,58
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","26-04-2024 14:00:00",17.518400,78.278777,SO2,12,28,20
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","26-04-2024 14:00:00",17.585705,78.126199,CO,1,33,8
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","26-04-2024 14:00:00",17.393559,78.339194,PM10,71,90,77
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","26-04-2024 14:00:00",17.393559,78.339194,SO2,9,12,12
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","26-04-2024 14:00:00",17.544899,78.486949,PM10,42,63,50
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","26-04-2024 14:00:00",17.544899,78.486949,SO2,3,14,9
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","26-04-2024 14:00:00",17.429398,78.569354,PM10,69,85,74
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","26-04-2024 14:00:00",17.37206,78.50864,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","26-04-2024 14:00:00",17.528544,78.286195,NH3,2,2,2
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","26-04-2024 14:00:00",17.4559458,78.4332152,NO2,13,31,29
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-04-2024 14:00:00",17.417094,78.457437,NO2,17,44,28
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","26-04-2024 14:00:00",17.417094,78.457437,NH3,5,7,6
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","26-04-2024 14:00:00",17.349694,78.451437,PM2.5,NA,NA,NA
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","26-04-2024 14:00:00",17.349694,78.451437,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","26-04-2024 14:00:00",17.349694,78.451437,CO,38,100,40
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","26-04-2024 14:00:00",23.8175497,91.2726974,PM10,85,124,106
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-04-2024 14:00:00",27.106972,78.000111,NO2,2,2,2
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-04-2024 14:00:00",27.106972,78.000111,NH3,1,1,1
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","26-04-2024 14:00:00",27.106972,78.000111,SO2,4,19,10
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","26-04-2024 14:00:00",27.19865833,78.00598056,NO2,24,49,33
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-04-2024 14:00:00",27.19412,77.96237,NO2,25,26,26
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","26-04-2024 14:00:00",27.19412,77.96237,SO2,9,13,11
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","26-04-2024 14:00:00",27.19862,77.92066,SO2,14,19,16
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","26-04-2024 14:00:00",28.964949,77.278761,NH3,2,7,4
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","26-04-2024 14:00:00",28.359581,79.414455,SO2,50,55,52
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","26-04-2024 14:00:00",28.38910936,79.42963708,CO,2,24,18
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","26-04-2024 14:00:00",27.168897,78.376960,PM2.5,20,197,55
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","26-04-2024 14:00:00",27.1594,78.3953,OZONE,31,125,64
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.646233,77.358075,PM2.5,21,307,136
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.646233,77.358075,CO,22,129,41
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.757294,77.278792,NO2,20,102,68
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.685382,77.453839,PM2.5,14,333,153
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.685382,77.453839,NO2,24,120,70
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.685382,77.453839,NH3,6,11,9
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.6603346,77.3572563,SO2,14,96,51
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","26-04-2024 14:00:00",28.6603346,77.3572563,CO,4,138,21
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-04-2024 14:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","26-04-2024 14:00:00",26.730136,83.433859,SO2,36,45,41
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-04-2024 14:00:00",28.47272,77.482000,PM2.5,23,360,170
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","26-04-2024 14:00:00",28.47272,77.482000,NH3,1,7,3
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","26-04-2024 14:00:00",28.557054,77.453663,PM2.5,25,308,157
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","26-04-2024 14:00:00",28.725645,77.749675,PM10,70,183,133
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","26-04-2024 14:00:00",28.725645,77.749675,NO2,4,71,24
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","26-04-2024 14:00:00",28.725645,77.749675,NH3,4,7,5
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","26-04-2024 14:00:00",28.725645,77.749675,CO,20,44,29
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","26-04-2024 14:00:00",25.4547,78.6039,PM2.5,20,89,49
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","26-04-2024 14:00:00",25.4547,78.6039,OZONE,4,47,18
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","26-04-2024 14:00:00",26.428282,80.327067,PM2.5,38,159,82
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","26-04-2024 14:00:00",26.428282,80.327067,CO,27,54,39
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","26-04-2024 14:00:00",26.4703136,80.3229863,PM10,17,93,54
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","26-04-2024 14:00:00",28.2348927,77.8683002,PM2.5,31,257,108
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","26-04-2024 14:00:00",26.766433,80.927299,NO2,11,12,11
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","26-04-2024 14:00:00",26.906111,80.948222,PM10,109,141,121
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","26-04-2024 14:00:00",26.906111,80.948222,NH3,4,23,15
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-04-2024 14:00:00",26.90723,80.98579,SO2,26,38,28
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","26-04-2024 14:00:00",26.90723,80.98579,CO,10,37,23
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-04-2024 14:00:00",26.8458805,80.9365541,PM2.5,61,312,132
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-04-2024 14:00:00",26.8458805,80.9365541,PM10,92,183,139
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","26-04-2024 14:00:00",26.8458805,80.9365541,CO,8,127,43
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-04-2024 14:00:00",26.83399722,80.8917361,CO,4,49,24
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","26-04-2024 14:00:00",26.83399722,80.8917361,OZONE,2,81,27
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","26-04-2024 14:00:00",28.9535882,77.7622941,NH3,15,22,18
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","26-04-2024 14:00:00",29.063510,77.709723,PM10,75,195,135
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","26-04-2024 14:00:00",29.063510,77.709723,CO,14,68,29
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","26-04-2024 14:00:00",28.83526,78.74460,NO2,22,23,23
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","26-04-2024 14:00:00",28.83526,78.74460,SO2,15,17,16
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","26-04-2024 14:00:00",28.88528,78.73880,PM2.5,19,80,49
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","26-04-2024 14:00:00",28.88528,78.73880,PM10,65,157,112
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","26-04-2024 14:00:00",28.856664,78.772638,OZONE,45,96,76
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","26-04-2024 14:00:00",28.849399,78.742362,PM10,68,188,116
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","26-04-2024 14:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","26-04-2024 14:00:00",28.849399,78.742362,CO,26,48,33
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","26-04-2024 14:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","26-04-2024 14:00:00",29.4723508,77.7194031,OZONE,28,112,69
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","26-04-2024 14:00:00",28.5447608,77.3231257,NH3,3,17,9
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","26-04-2024 14:00:00",28.5447608,77.3231257,SO2,16,51,29
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","26-04-2024 14:00:00",28.5447608,77.3231257,OZONE,4,244,238
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","26-04-2024 14:00:00",28.6245479,77.3577104,PM10,68,342,170
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","26-04-2024 14:00:00",28.5898,77.3101,PM2.5,12,250,98
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","26-04-2024 14:00:00",28.5898,77.3101,NO2,31,168,100
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","26-04-2024 14:00:00",28.5898,77.3101,NH3,1,6,4
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","26-04-2024 14:00:00",25.425602,81.917152,SO2,30,32,31
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","26-04-2024 14:00:00","25.44919916 ","81.82735986 ",NH3,4,11,7
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","26-04-2024 14:00:00",25.301778,82.996789,PM2.5,3,14,8
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","26-04-2024 14:00:00",25.262326,82.995408,OZONE,1,5,2
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","26-04-2024 14:00:00",25.32393,82.99687,PM10,18,53,29
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","26-04-2024 14:00:00",25.32393,82.99687,NO2,1,2,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","26-04-2024 14:00:00",27.5714090,77.6557570,NO2,2,3,2
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","26-04-2024 14:00:00",30.269444,78.044167,CO,11,29,19
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","26-04-2024 14:00:00",29.2124114,78.9611753,PM2.5,49,95,70
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-04-2024 14:00:00",30.075911,78.2859547,NO2,8,36,17
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","26-04-2024 14:00:00",30.075911,78.2859547,CO,9,46,30
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","26-04-2024 14:00:00",23.685297,86.945968,OZONE,24,86,56
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","26-04-2024 14:00:00",22.7605581,88.3617589,CO,8,48,21
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","26-04-2024 14:00:00",23.5087640,87.3544400,PM10,NA,NA,NA
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","26-04-2024 14:00:00",23.5404352,87.2892225,NO2,16,78,40
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","26-04-2024 14:00:00",22.06047,88.109737,OZONE,21,59,31
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","26-04-2024 14:00:00",22.611968,88.347422,SO2,4,6,5
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","26-04-2024 14:00:00",22.5687319,88.2797276,PM2.5,43,132,74
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","26-04-2024 14:00:00",22.5687319,88.2797276,NO2,7,10,8
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","26-04-2024 14:00:00",22.5367507,88.3638022,PM2.5,45,173,73
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","26-04-2024 14:00:00",22.5367507,88.3638022,OZONE,18,142,40
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","26-04-2024 14:00:00",22.556640,88.342674,NO2,16,150,40
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","26-04-2024 14:00:00",22.556640,88.342674,SO2,8,34,15
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","26-04-2024 14:00:00",22.556640,88.342674,CO,16,46,21
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","26-04-2024 14:00:00",22.627847,88.380669,SO2,6,13,9
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","26-04-2024 14:00:00",22.627847,88.380669,CO,20,50,33
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","26-04-2024 14:00:00",22.51106,88.35142,CO,18,40,26
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","26-04-2024 14:00:00",22.5448082,88.3403691,CO,59,100,65
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-04-2024 14:00:00",16.5150833,80.5181667,PM2.5,3,45,19
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-04-2024 14:00:00",16.5150833,80.5181667,NO2,5,10,7
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","26-04-2024 14:00:00",16.5150833,80.5181667,SO2,9,12,11
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-04-2024 14:00:00",13.204880,79.097889,PM2.5,30,116,68
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-04-2024 14:00:00",13.204880,79.097889,PM10,34,110,72
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-04-2024 14:00:00",13.204880,79.097889,NH3,1,2,1
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","26-04-2024 14:00:00",13.204880,79.097889,SO2,1,50,14
India,Andhra_Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB","26-04-2024 14:00:00",14.465052,78.824187,SO2,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","26-04-2024 14:00:00",13.67,79.35,PM10,50,124,80
India,Andhra_Pradesh,Tirupati,"Tirumala, Tirupati - APPCB","26-04-2024 14:00:00",13.67,79.35,SO2,1,14,5
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-04-2024 14:00:00",13.615387,79.409230,PM10,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-04-2024 14:00:00",13.615387,79.409230,NO2,NA,NA,NA
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","26-04-2024 14:00:00",13.615387,79.409230,SO2,NA,NA,NA
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-04-2024 14:00:00",16.536107,80.594233,PM2.5,38,47,43
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-04-2024 14:00:00",16.536107,80.594233,SO2,4,5,4
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","26-04-2024 14:00:00",16.536107,80.594233,CO,38,40,38
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","26-04-2024 14:00:00",16.486692,80.699436,PM10,42,112,62
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","26-04-2024 14:00:00",16.486692,80.699436,SO2,9,12,11
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","26-04-2024 14:00:00",16.509717,80.612222,PM10,31,77,52
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","26-04-2024 14:00:00",16.554731,80.649110,PM10,60,64,61
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","26-04-2024 14:00:00",16.554731,80.649110,SO2,1,21,11
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","26-04-2024 14:00:00",17.72,83.3,PM10,63,173,93
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","26-04-2024 14:00:00",17.72,83.3,NH3,3,6,4
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","26-04-2024 14:00:00",27.103358,93.679645,SO2,NA,NA,NA
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","26-04-2024 14:00:00",27.103358,93.679645,CO,10,12,12
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","26-04-2024 14:00:00",27.103358,93.679645,OZONE,2,2,2
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","26-04-2024 14:00:00",26.071318,91.87488,PM10,88,291,177
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","26-04-2024 14:00:00",26.071318,91.87488,NH3,8,10,9
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","26-04-2024 14:00:00",26.071318,91.87488,CO,32,76,60
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","26-04-2024 14:00:00",26.071318,91.87488,OZONE,23,121,39
India,Assam,Guwahati,"IITG, Guwahati - PCBA","26-04-2024 14:00:00",26.2028636,91.70046436,SO2,11,13,12
India,Assam,Guwahati,"IITG, Guwahati - PCBA","26-04-2024 14:00:00",26.2028636,91.70046436,OZONE,11,48,35
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","26-04-2024 14:00:00",26.10887,91.589544,NH3,3,7,5
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","26-04-2024 14:00:00",26.187500,91.744194,PM2.5,22,74,42
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","26-04-2024 14:00:00",26.187500,91.744194,NH3,2,6,4
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","26-04-2024 14:00:00",26.187500,91.744194,SO2,37,66,51
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","26-04-2024 14:00:00",26.187500,91.744194,CO,20,40,24
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","26-04-2024 14:00:00",26.181742,91.78063,NO2,3,3,3
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","26-04-2024 14:00:00",26.181742,91.78063,SO2,12,19,16
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","26-04-2024 14:00:00",26.349082,92.68449,PM10,68,100,80
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","26-04-2024 14:00:00",26.349082,92.68449,NO2,1,32,10
India,Assam,Silchar,"Tarapur, Silchar - PCBA","26-04-2024 14:00:00",24.82827,92.79525,PM2.5,23,49,33
